timestamp,sensor_id,current_pm25,history_count,city,forecast_1h,model_1h,status_1h,forecast_3h,model_3h,status_3h,forecast_6h,model_6h,status_6h
2026-08-20 05:30:00+00:00,2,17.66,23,Nablus,16.70270935136722,lightgbm,ok,17.233171463012695,tft,ok,15.753718010670642,lightgbm,ok
2026-08-20 05:30:00+00:00,4,15.01,23,Nablus,15.264989938374836,lightgbm,ok,14.846760749816896,tft,ok,14.74093233654146,lightgbm,ok
2026-08-20 05:30:00+00:00,5,13.22,23,Nablus,14.48224292902642,lightgbm,ok,12.293203353881836,tft,ok,14.914682473665776,lightgbm,ok
2026-08-20 05:45:00+00:00,1,15.87,24,Tulkarem,14.983740234571853,lightgbm,ok,15.440616607666016,tft,ok,14.176335163451755,lightgbm,ok
2026-08-20 05:45:00+00:00,2,17.6,24,Nablus,16.70309575742383,lightgbm,ok,17.304187774658203,tft,ok,15.654200286627669,lightgbm,ok
2026-08-20 05:45:00+00:00,4,13.81,24,Nablus,15.65702041135818,lightgbm,ok,14.735794067382812,tft,ok,14.766991113968224,lightgbm,ok
2026-08-20 05:45:00+00:00,5,13.93,24,Nablus,14.425639000152245,lightgbm,ok,12.308173179626465,tft,ok,14.92710806632836,lightgbm,ok
2026-08-20 06:00:00+00:00,1,15.52,25,Tulkarem,14.803833290264288,lightgbm,ok,15.34445858001709,tft,ok,13.676641643615866,lightgbm,ok
2026-08-20 06:00:00+00:00,2,17.51,25,Nablus,17.37544565172206,lightgbm,ok,16.99495506286621,tft,ok,15.866698270276665,lightgbm,ok
2026-08-20 06:00:00+00:00,4,13.44,25,Nablus,15.788128116633844,lightgbm,ok,14.752285957336426,tft,ok,14.855488389673203,lightgbm,ok
2026-08-20 06:00:00+00:00,5,16.94,25,Nablus,13.907690890886492,lightgbm,ok,11.96580696105957,tft,ok,14.707883948571173,lightgbm,ok
2026-08-20 06:15:00+00:00,1,15.34,26,Tulkarem,14.367617729542204,lightgbm,ok,15.459285736083984,tft,ok,14.318562636444664,lightgbm,ok
2026-08-20 06:15:00+00:00,2,17.53,26,Nablus,17.778952264187645,lightgbm,ok,16.60619354248047,tft,ok,15.50204126799348,lightgbm,ok
2026-08-20 06:15:00+00:00,4,14.02,26,Nablus,14.7060220159798,lightgbm,ok,14.637543678283691,tft,ok,14.755480265266304,lightgbm,ok
2026-08-20 06:15:00+00:00,5,18.29,26,Nablus,13.47467895653101,lightgbm,ok,9.492361068725586,tft,ok,15.442617093144618,lightgbm,ok
2026-08-20 06:30:00+00:00,1,15.49,27,Tulkarem,14.431284633194792,lightgbm,ok,15.281534194946287,tft,ok,15.020601538150776,lightgbm,ok
2026-08-20 06:30:00+00:00,2,18.35,27,Nablus,17.717064195452593,lightgbm,ok,16.009078979492188,tft,ok,15.549005406301486,lightgbm,ok
2026-08-20 06:30:00+00:00,4,13.75,27,Nablus,15.801714115942998,lightgbm,ok,14.4454984664917,tft,ok,14.741845619703948,lightgbm,ok
2026-08-20 06:30:00+00:00,5,17.35,27,Nablus,13.124649842518153,lightgbm,ok,13.829174995422363,tft,ok,15.28378646208771,lightgbm,ok
