sensor_id,city,feature,pattern_type,period,mean,median,std,min,max,count
2,Nablus,aqi,hour,22,115.29411764705883,116.5,40.09580274439328,57.0,196.0,68
2,Nablus,aqi,hour,23,113.25,109.5,43.851640994499256,56.0,193.0,68
2,Nablus,aqi,day_of_week,Monday,70.7434554973822,68.0,16.50684536143012,46.0,133.0,191
2,Nablus,aqi,day_of_week,Tuesday,84.953125,81.5,21.21672980671384,57.0,148.0,192
2,Nablus,aqi,day_of_week,Wednesday,75.07853403141361,73.0,13.484849586329878,56.0,116.0,191
2,Nablus,aqi,day_of_week,Thursday,115.30705394190872,104.0,32.91385713800868,63.0,189.0,241
2,Nablus,aqi,day_of_week,Friday,124.36363636363636,118.0,30.701630439485513,71.0,195.0,286
2,Nablus,aqi,day_of_week,Saturday,131.794425087108,122.0,30.90482067315143,86.0,196.0,287
2,Nablus,aqi,day_of_week,Sunday,117.19072164948453,111.0,35.00673090711197,56.0,196.0,194
2,Nablus,aqi,day_type,Weekday,97.65667574931881,89.0,33.665523549298946,46.0,195.0,1101
2,Nablus,aqi,day_type,Weekend,125.9043659043659,118.0,33.36551365905374,56.0,196.0,481
2,Nablus,aqi,daily,2026-08-06 00:00:00+00:00,118.28571428571429,126.0,22.522211259110417,78.0,159.0,49
2,Nablus,aqi,daily,2026-08-07 00:00:00+00:00,108.54736842105264,102.0,27.256765086875582,71.0,167.0,95
2,Nablus,aqi,daily,2026-08-08 00:00:00+00:00,119.41052631578947,109.0,25.11102781259961,88.0,196.0,95
2,Nablus,aqi,daily,2026-08-09 00:00:00+00:00,110.30526315789474,100.0,43.28851100200187,56.0,196.0,95
2,Nablus,aqi,daily,2026-08-10 00:00:00+00:00,62.67368421052632,62.0,9.499655206803682,47.0,87.0,95
2,Nablus,aqi,daily,2026-08-11 00:00:00+00:00,68.63541666666667,68.0,8.161681704502696,57.0,108.0,96
2,Nablus,aqi,daily,2026-08-12 00:00:00+00:00,74.375,72.5,13.387543306726357,57.0,115.0,96
2,Nablus,aqi,daily,2026-08-13 00:00:00+00:00,127.55208333333333,116.5,34.21876056436591,78.0,189.0,96
2,Nablus,aqi,daily,2026-08-14 00:00:00+00:00,132.16666666666666,120.0,30.26537596753327,100.0,195.0,96
2,Nablus,aqi,daily,2026-08-15 00:00:00+00:00,135.30208333333334,127.0,30.453802732617696,86.0,196.0,96
2,Nablus,aqi,daily,2026-08-16 00:00:00+00:00,123.57291666666667,119.0,22.000356356762982,86.0,186.0,96
2,Nablus,aqi,daily,2026-08-17 00:00:00+00:00,78.72916666666667,81.0,18.0580812448503,46.0,133.0,96
2,Nablus,aqi,daily,2026-08-18 00:00:00+00:00,101.27083333333333,93.5,17.32869792944134,79.0,148.0,96
2,Nablus,aqi,daily,2026-08-19 00:00:00+00:00,75.78947368421052,73.0,13.616240879093304,56.0,116.0,95
2,Nablus,aqi,daily,2026-08-20 00:00:00+00:00,101.54166666666667,94.0,31.01643593718682,63.0,182.0,96
2,Nablus,aqi,daily,2026-08-21 00:00:00+00:00,132.29473684210527,126.0,28.47128963897854,93.0,194.0,95
2,Nablus,aqi,daily,2026-08-22 00:00:00+00:00,140.54166666666666,135.0,32.87709702470597,96.0,196.0,96
2,Nablus,aqi,daily,2026-08-23 00:00:00+00:00,131.0,102.0,51.97114584074513,100.0,191.0,3
2,Nablus,aqi,weekly,2026-08-03/2026-08-09,113.56586826347305,107.0,31.82827660880333,56.0,196.0,334
2,Nablus,aqi,weekly,2026-08-10/2026-08-16,103.52906110283159,101.0,38.45623958666535,47.0,196.0,671
2,Nablus,aqi,weekly,2026-08-17/2026-08-23,105.16637781629116,97.0,34.77267514918313,46.0,196.0,577
4,Nablus,pm25,hour,0,21.776060606060607,22.605,10.291958605373999,8.26,42.7,66
4,Nablus,pm25,hour,1,22.462063492063493,19.49,11.326424877781726,8.02,43.7,63
4,Nablus,pm25,hour,2,22.281875,20.865000000000002,10.880752465080217,8.2,41.07,64
4,Nablus,pm25,hour,3,21.87796875,18.895,10.375631429198103,8.21,43.74,64
4,Nablus,pm25,hour,4,21.95375,22.48,9.91788787998735,7.93,39.12,64
4,Nablus,pm25,hour,5,21.430625,21.185000000000002,9.706787655414205,8.2,48.86,64
4,Nablus,pm25,hour,6,18.694375,20.25,6.35830137918701,8.99,34.7,64
4,Nablus,pm25,hour,7,17.00212121212121,18.130000000000003,4.906850318342719,9.28,27.77,66
4,Nablus,pm25,hour,8,16.325147058823532,16.560000000000002,3.7374620220292036,10.72,25.81,68
4,Nablus,pm25,hour,9,15.56439393939394,16.41,3.2389172591554436,10.24,23.22,66
4,Nablus,pm25,hour,10,15.052941176470588,15.440000000000001,2.937755290309572,10.29,21.25,68
4,Nablus,pm25,hour,11,14.835882352941177,13.83,3.449919849942491,8.67,22.98,68
4,Nablus,pm25,hour,12,13.698823529411765,13.295,3.605493126440715,7.68,30.34,68
4,Nablus,pm25,hour,13,12.505,12.620000000000001,2.6211046435117407,7.18,17.57,68
4,Nablus,pm25,hour,14,12.482500000000002,12.615,2.9507779773547504,6.78,17.97,68
4,Nablus,pm25,hour,15,13.151641791044776,13.01,3.1493499074315587,8.18,20.69,67
4,Nablus,pm25,hour,16,16.245151515151516,16.485,4.395572332533743,9.23,25.92,66
4,Nablus,pm25,hour,17,19.368823529411767,20.915,5.528923009052949,10.34,31.75,68
4,Nablus,pm25,hour,18,20.79388059701493,21.77,6.32639491271194,10.92,36.61,67
4,Nablus,pm25,hour,19,22.069411764705883,22.695,7.697807767470825,11.1,37.95,68
4,Nablus,pm25,hour,20,21.734411764705882,22.59,8.49794485819918,10.21,39.97,68
4,Nablus,pm25,hour,21,21.466323529411767,22.36,8.527800875628106,9.31,38.59,68
4,Nablus,pm25,hour,22,21.85941176470588,21.755000000000003,9.088636973544189,9.07,37.64,68
4,Nablus,pm25,hour,23,22.926323529411764,22.625,10.95666837155411,8.88,51.6,68
4,Nablus,pm25,day_of_week,Monday,11.019738219895288,10.77,2.3863223046430284,6.78,17.43,191
4,Nablus,pm25,day_of_week,Tuesday,13.652395833333335,12.925,3.6024181072522645,8.92,22.3,192
4,Nablus,pm25,day_of_week,Wednesday,12.125916230366492,11.63,2.595683070691033,8.21,19.57,191
4,Nablus,pm25,day_of_week,Thursday,18.996914062499997,16.814999999999998,6.526585529581201,10.02,51.6,256
4,Nablus,pm25,day_of_week,Friday,23.408776223776222,21.665,7.491526504946099,12.08,48.86,286
4,Nablus,pm25,day_of_week,Saturday,24.47383275261324,23.46,7.59887877816308,12.88,43.7,287
4,Nablus,pm25,day_of_week,Sunday,21.120773195876286,19.2,8.87860121318091,8.88,43.74,194
4,Nablus,pm25,day_type,Weekday,16.6668458781362,14.175,7.2037347997420325,6.78,51.6,1116
4,Nablus,pm25,day_type,Weekend,23.121455301455303,22.21,8.295332771767027,8.88,43.74,481
4,Nablus,pm25,daily,2026-08-06 00:00:00+00:00,19.640151515151516,19.09,3.583782055712069,13.62,26.64,66
4,Nablus,pm25,daily,2026-08-07 00:00:00+00:00,19.66842105263158,17.74,6.4407037272086765,12.08,48.86,95
4,Nablus,pm25,daily,2026-08-08 00:00:00+00:00,23.745052631578943,22.65,7.1485519845577015,15.03,41.79,95
4,Nablus,pm25,daily,2026-08-09 00:00:00+00:00,19.10084210526316,15.42,9.805927610613454,8.88,43.74,95
4,Nablus,pm25,daily,2026-08-10 00:00:00+00:00,9.822315789473686,9.49,1.3203331725175156,7.93,12.31,95
4,Nablus,pm25,daily,2026-08-11 00:00:00+00:00,10.960729166666667,10.805,1.2825445471214156,8.92,14.07,96
4,Nablus,pm25,daily,2026-08-12 00:00:00+00:00,12.082395833333331,11.43,2.506072097417818,8.24,19.57,96
4,Nablus,pm25,daily,2026-08-13 00:00:00+00:00,20.371382978723407,18.775,6.109936134869191,12.48,41.59,94
4,Nablus,pm25,daily,2026-08-14 00:00:00+00:00,26.165937500000002,26.075,6.984726280757555,16.25,38.34,96
4,Nablus,pm25,daily,2026-08-15 00:00:00+00:00,26.709791666666664,26.275,8.846913583625668,12.88,43.7,96
4,Nablus,pm25,daily,2026-08-16 00:00:00+00:00,22.917291666666667,21.735,7.504529927305545,11.77,40.65,96
4,Nablus,pm25,daily,2026-08-17 00:00:00+00:00,12.2046875,13.075,2.609872331269542,6.78,17.43,96
4,Nablus,pm25,daily,2026-08-18 00:00:00+00:00,16.3440625,15.665,3.1311099690298163,10.88,22.3,96
4,Nablus,pm25,daily,2026-08-19 00:00:00+00:00,12.169894736842112,11.7,2.6958105774799637,8.21,19.49,95
4,Nablus,pm25,daily,2026-08-20 00:00:00+00:00,17.20885416666667,13.605,7.976019963786406,10.02,51.6,96
4,Nablus,pm25,daily,2026-08-21 00:00:00+00:00,24.362947368421054,23.43,7.519913403994986,13.39,37.99,95
4,Nablus,pm25,daily,2026-08-22 00:00:00+00:00,22.959062499999998,22.945,6.091222689139202,12.94,32.7,96
4,Nablus,pm25,daily,2026-08-23 00:00:00+00:00,27.596666666666664,28.08,0.9880452081424875,26.46,28.25,3
4,Nablus,pm25,weekly,2026-08-03/2026-08-09,20.612849002849003,18.57,7.535218785523493,8.88,48.86,351
4,Nablus,pm25,weekly,2026-08-10/2026-08-16,18.439910313901347,15.75,8.880882868885644,7.93,43.7,669
4,Nablus,pm25,weekly,2026-08-17/2026-08-23,17.591351819757364,15.08,7.25421672699324,6.78,51.6,577
4,Nablus,temperature,hour,0,29.87818181818182,29.58,2.071464668809457,26.32,33.86,66
4,Nablus,temperature,hour,1,29.912380952380957,29.7,2.0592276302487114,26.31,33.82,63
4,Nablus,temperature,hour,2,29.77421875,29.634999999999998,1.9790360044588489,26.63,33.69,64
4,Nablus,temperature,hour,3,29.64328125,29.44,1.872816446812763,26.71,33.32,64
4,Nablus,temperature,hour,4,30.32484375,30.310000000000002,2.019989778527887,27.01,34.39,64
4,Nablus,temperature,hour,5,31.45046875,31.384999999999998,2.18723673585885,27.79,35.79,64
4,Nablus,temperature,hour,6,32.7228125,32.83,2.1612338251159677,28.45,36.61,64
4,Nablus,temperature,hour,7,33.86606060606061,34.09,1.9952450235403927,29.53,37.62,66
4,Nablus,temperature,hour,8,35.17661764705882,35.46,2.0546079339066106,30.88,39.37,68
4,Nablus,temperature,hour,9,36.74909090909091,37.16,2.0948587081216257,32.46,40.4,66
4,Nablus,temperature,hour,10,39.18441176470589,39.295,2.2393871645375096,34.05,43.04,68
4,Nablus,temperature,hour,11,41.182352941176475,41.474999999999994,2.453967313365409,36.81,45.51,68
4,Nablus,temperature,hour,12,43.43455882352941,43.965,3.387592124130829,37.25,48.46,68
4,Nablus,temperature,hour,13,45.36882352941177,46.83,3.974653098318822,37.74,50.0,68
4,Nablus,temperature,hour,14,45.41911764705883,46.875,4.213585255144424,36.99,50.98,68
4,Nablus,temperature,hour,15,43.11029850746269,44.0,4.459073137197518,35.1,51.41,67
4,Nablus,temperature,hour,16,36.66121212121212,36.195,3.837557522556208,30.46,46.61,66
4,Nablus,temperature,hour,17,32.33191176470589,32.635000000000005,2.120778692073986,28.45,37.9,68
4,Nablus,temperature,hour,18,31.448059701492536,31.61,1.762383233876331,28.2,35.06,67
4,Nablus,temperature,hour,19,30.91735294117647,30.895,1.680783059906552,27.75,34.49,68
4,Nablus,temperature,hour,20,30.69441176470588,30.575,1.655151508015623,27.54,34.29,68
4,Nablus,temperature,hour,21,30.441029411764703,30.32,1.7720871745898725,27.38,34.04,68
4,Nablus,temperature,hour,22,30.21191176470588,30.07,1.9474179287233793,26.67,33.62,68
4,Nablus,temperature,hour,23,29.922058823529415,29.665,1.9984505631124743,26.51,33.52,68
4,Nablus,temperature,day_of_week,Monday,35.44109947643979,34.17,5.881906184540567,28.28,51.41,191
4,Nablus,temperature,day_of_week,Tuesday,35.522447916666664,33.245000000000005,6.083337103219683,27.54,49.46,192
4,Nablus,temperature,day_of_week,Wednesday,36.03507853403142,33.51,6.335485514491076,28.51,49.42,191
4,Nablus,temperature,day_of_week,Thursday,34.4294921875,32.56,5.800097035694156,26.51,49.33,256
4,Nablus,temperature,day_of_week,Friday,33.14601398601398,30.945,5.373920603473341,26.31,49.6,286
4,Nablus,temperature,day_of_week,Saturday,33.75341463414634,31.66,5.3908693376476196,26.62,47.28,287
4,Nablus,temperature,day_of_week,Sunday,35.36515463917526,32.995000000000005,6.532428174240456,27.35,50.59,194
4,Nablus,temperature,day_type,Weekday,34.736532258064514,33.02,5.941429240249832,26.31,51.41,1116
4,Nablus,temperature,day_type,Weekend,34.403471933471934,32.51,5.924541631684666,26.62,50.59,481
4,Nablus,temperature,daily,2026-08-06 00:00:00+00:00,32.31242424242425,31.785,4.41541218935048,26.51,38.52,66
4,Nablus,temperature,daily,2026-08-07 00:00:00+00:00,30.635157894736842,28.45,4.159715585397609,26.31,38.1,95
4,Nablus,temperature,daily,2026-08-08 00:00:00+00:00,31.376736842105263,29.37,4.16809141538816,26.62,39.19,95
4,Nablus,temperature,daily,2026-08-09 00:00:00+00:00,35.77978947368421,33.35,7.218468626856343,27.35,50.59,95
4,Nablus,temperature,daily,2026-08-10 00:00:00+00:00,37.81494736842105,35.06,6.0074602332972,31.88,51.41,95
4,Nablus,temperature,daily,2026-08-11 00:00:00+00:00,37.3621875,34.68000000000001,5.54888707724825,32.6,49.46,96
4,Nablus,temperature,daily,2026-08-12 00:00:00+00:00,37.50604166666667,34.565,5.640124761435815,31.83,49.42,96
4,Nablus,temperature,daily,2026-08-13 00:00:00+00:00,35.11808510638298,32.795,5.182370088541969,29.62,46.0,94
4,Nablus,temperature,daily,2026-08-14 00:00:00+00:00,33.32833333333333,30.995,4.205055520421171,29.17,42.64,96
4,Nablus,temperature,daily,2026-08-15 00:00:00+00:00,35.059270833333336,32.955,5.530713715205425,29.47,47.28,96
4,Nablus,temperature,daily,2026-08-16 00:00:00+00:00,35.156875,32.655,5.79648138506184,29.37,49.17,96
4,Nablus,temperature,daily,2026-08-17 00:00:00+00:00,33.09197916666667,30.63,4.719358479996968,28.28,43.07,96
4,Nablus,temperature,daily,2026-08-18 00:00:00+00:00,33.68270833333333,30.785,6.064061428512407,27.54,47.9,96
4,Nablus,temperature,daily,2026-08-19 00:00:00+00:00,34.548631578947365,31.65,6.673720071808863,28.51,48.46,95
4,Nablus,temperature,daily,2026-08-20 00:00:00+00:00,35.21072916666666,32.295,6.816840793951969,28.74,49.33,96
4,Nablus,temperature,daily,2026-08-21 00:00:00+00:00,35.47263157894737,32.55,6.3646485772396035,29.58,49.6,95
4,Nablus,temperature,daily,2026-08-22 00:00:00+00:00,34.799479166666664,32.155,5.588724620499021,29.09,46.92,96
4,Nablus,temperature,daily,2026-08-23 00:00:00+00:00,28.900000000000002,28.89,0.06557438524301942,28.84,28.97,3
4,Nablus,temperature,weekly,2026-08-03/2026-08-09,32.54367521367521,31.05,5.580218981615675,26.31,50.59,351
4,Nablus,temperature,weekly,2026-08-10/2026-08-16,35.906038863976086,33.67,5.637418613800987,29.17,51.41,669
4,Nablus,temperature,weekly,2026-08-17/2026-08-23,34.43686308492201,31.66,6.106544278446239,27.54,49.6,577
4,Nablus,humidity,hour,0,57.6319696969697,65.53,17.367944408699696,23.91,75.79,66
4,Nablus,humidity,hour,1,56.809523809523796,64.35,17.93049082938023,23.52,75.63,63
4,Nablus,humidity,hour,2,56.9215625,64.66499999999999,17.740934033386857,23.1,74.5,64
4,Nablus,humidity,hour,3,57.6803125,64.57499999999999,17.039969815975763,22.5,73.76,64
4,Nablus,humidity,hour,4,56.5696875,62.625,16.545709458590622,21.14,72.49,64
4,Nablus,humidity,hour,5,53.22796875,58.584999999999994,15.17167946251481,21.13,70.22,64
4,Nablus,humidity,hour,6,49.30046875,53.515,13.440107287658455,21.12,67.26,64
4,Nablus,humidity,hour,7,45.68181818181818,49.260000000000005,11.186533099991381,21.49,60.74,66
4,Nablus,humidity,hour,8,42.983823529411765,44.535,8.786356117250177,23.53,55.76,68
4,Nablus,humidity,hour,9,39.84772727272727,40.75,7.033276246191725,25.78,52.98,66
4,Nablus,humidity,hour,10,37.23338235294117,38.010000000000005,5.704333678642569,24.32,48.76,68
4,Nablus,humidity,hour,11,36.65191176470587,37.129999999999995,5.786953999222153,23.08,47.26,68
4,Nablus,humidity,hour,12,34.56617647058824,34.12,6.11163339659403,21.59,45.81,68
4,Nablus,humidity,hour,13,32.31205882352941,31.565,6.343108743652563,19.9,44.75,68
4,Nablus,humidity,hour,14,32.25705882352941,32.105000000000004,6.685062443768582,21.09,45.92,68
4,Nablus,humidity,hour,15,35.27417910447761,33.75,8.075979563299395,20.78,51.62,67
4,Nablus,humidity,hour,16,46.41863636363637,46.67,8.965683445803208,27.4,65.04,66
4,Nablus,humidity,hour,17,57.04705882352942,56.535,6.973752508957401,36.68,70.16,68
4,Nablus,humidity,hour,18,59.99970149253731,59.59,6.950366454291251,35.98,71.23,67
4,Nablus,humidity,hour,19,60.27985294117648,62.015,9.577685897033273,31.13,72.28,68
4,Nablus,humidity,hour,20,57.97573529411765,63.065,13.478727221476605,25.3,72.23,68
4,Nablus,humidity,hour,21,57.159705882352945,63.275,15.504034233841978,24.31,73.87,68
4,Nablus,humidity,hour,22,57.432352941176475,63.22,16.332501075951637,24.31,75.1,68
4,Nablus,humidity,hour,23,58.06897058823529,64.78,16.839693436755258,24.98,75.65,68
4,Nablus,humidity,day_of_week,Monday,39.56293193717278,34.04,15.32420348374207,20.78,66.65,191
4,Nablus,humidity,day_of_week,Tuesday,40.873072916666665,37.265,15.615088904726376,19.9,63.82,192
4,Nablus,humidity,day_of_week,Wednesday,40.1334554973822,32.01,15.415933267986375,22.45,65.17,191
4,Nablus,humidity,day_of_week,Thursday,51.0635546875,51.685,13.166255927855188,30.07,72.91,256
4,Nablus,humidity,day_of_week,Friday,56.95618881118882,61.13,12.053206946890779,31.95,75.65,286
4,Nablus,humidity,day_of_week,Saturday,56.405191637630665,60.98,13.392338296599261,27.88,75.79,287
4,Nablus,humidity,day_of_week,Sunday,50.11134020618557,51.4,14.718797303090465,26.85,73.27,194
4,Nablus,humidity,day_type,Weekday,46.981523297491044,47.315,15.883726969160824,19.9,75.65,1116
4,Nablus,humidity,day_type,Weekend,53.866715176715175,56.7,14.266283752404595,26.85,75.79,481
4,Nablus,humidity,daily,2026-08-06 00:00:00+00:00,56.01015151515151,54.375,12.238571245473718,38.71,72.91,66
4,Nablus,humidity,daily,2026-08-07 00:00:00+00:00,60.29431578947369,64.64,12.22459960207822,40.67,75.65,95
4,Nablus,humidity,daily,2026-08-08 00:00:00+00:00,62.31221052631581,68.01,11.402085492234674,43.37,75.79,95
4,Nablus,humidity,daily,2026-08-09 00:00:00+00:00,47.72168421052631,43.84,16.59532256920039,26.85,73.27,95
4,Nablus,humidity,daily,2026-08-10 00:00:00+00:00,26.99084210526316,25.61,5.01517053085211,20.78,41.68,95
4,Nablus,humidity,daily,2026-08-11 00:00:00+00:00,30.5203125,25.585,10.919925241032415,19.9,58.05,96
4,Nablus,humidity,daily,2026-08-12 00:00:00+00:00,30.173645833333335,25.759999999999998,9.938366287409583,22.45,59.52,96
4,Nablus,humidity,daily,2026-08-13 00:00:00+00:00,46.94106382978725,46.209999999999994,12.58217808281658,30.07,66.13,94
4,Nablus,humidity,daily,2026-08-14 00:00:00+00:00,56.10927083333333,60.835,10.562607358013523,37.61,68.02,96
4,Nablus,humidity,daily,2026-08-15 00:00:00+00:00,52.442499999999995,57.855000000000004,13.433119871187193,27.88,67.57,96
4,Nablus,humidity,daily,2026-08-16 00:00:00+00:00,51.87041666666667,55.58,12.121106942386572,30.21,66.38,96
4,Nablus,humidity,daily,2026-08-17 00:00:00+00:00,52.0040625,57.525000000000006,11.415200076917296,32.25,66.65,96
4,Nablus,humidity,daily,2026-08-18 00:00:00+00:00,51.225833333333334,57.849999999999994,12.424498690864684,27.33,63.82,96
4,Nablus,humidity,daily,2026-08-19 00:00:00+00:00,50.19810526315789,53.91,13.298620812727789,28.56,65.17,95
4,Nablus,humidity,daily,2026-08-20 00:00:00+00:00,51.699374999999996,58.13,13.17662889660885,31.14,66.26,96
4,Nablus,humidity,daily,2026-08-21 00:00:00+00:00,54.4738947368421,60.36,12.651405883927115,31.95,68.98,95
4,Nablus,humidity,daily,2026-08-22 00:00:00+00:00,54.52239583333333,59.845,13.286121745703923,31.96,69.85,96
4,Nablus,humidity,daily,2026-08-23 00:00:00+00:00,69.49333333333334,69.49,0.005773502691899211,69.49,69.5,3
4,Nablus,humidity,weekly,2026-08-03/2026-08-09,56.63205128205128,57.04,14.52085575233842,26.85,75.79,351
4,Nablus,humidity,weekly,2026-08-10/2026-08-16,42.15805680119582,38.72,15.867495108199808,19.9,68.02,669
4,Nablus,humidity,weekly,2026-08-17/2026-08-23,52.44311958405546,57.51,12.798461481481535,27.33,69.85,577
4,Nablus,aqi,hour,0,111.16666666666667,104.5,48.6992602481593,46.0,193.0,66
4,Nablus,aqi,hour,1,108.17460317460318,107.0,46.94799445458487,44.0,196.0,63
4,Nablus,aqi,hour,2,108.40625,99.0,47.2301755673953,46.0,196.0,64
4,Nablus,aqi,hour,3,112.4375,99.5,48.53696840128462,46.0,193.0,64
4,Nablus,aqi,hour,4,110.578125,104.0,46.24393729032068,44.0,185.0,64
4,Nablus,aqi,hour,5,108.0,110.5,40.095520867682886,46.0,193.0,64
4,Nablus,aqi,hour,6,103.828125,112.5,35.36097512099937,50.0,193.0,64
4,Nablus,aqi,hour,7,94.42424242424242,101.0,27.234627622292578,52.0,154.0,66
4,Nablus,aqi,hour,8,90.70588235294117,92.0,20.78249753247778,59.0,143.0,68
4,Nablus,aqi,hour,9,86.48484848484848,91.0,17.93856389436107,57.0,129.0,66
4,Nablus,aqi,hour,10,83.6029411764706,86.0,16.376302232264106,57.0,118.0,68
4,Nablus,aqi,hour,11,82.48529411764706,77.0,19.154121685009315,48.0,128.0,68
4,Nablus,aqi,hour,12,76.1029411764706,74.0,19.964251413562966,43.0,168.0,68
4,Nablus,aqi,hour,13,69.52941176470588,70.5,14.604712578464563,40.0,98.0,68
4,Nablus,aqi,hour,14,69.44117647058823,70.0,16.325405851224627,38.0,100.0,68
4,Nablus,aqi,hour,15,73.07462686567165,72.0,17.510441415646337,46.0,115.0,67
4,Nablus,aqi,hour,16,90.21212121212122,91.5,24.44303591336405,51.0,144.0,66
4,Nablus,aqi,hour,17,107.58823529411765,116.5,30.73829605883395,57.0,177.0,68
4,Nablus,aqi,hour,18,111.07462686567165,120.0,29.947081323275956,61.0,188.0,67
4,Nablus,aqi,hour,19,114.97058823529412,119.0,35.424913481492126,62.0,196.0,68
4,Nablus,aqi,hour,20,116.1470588235294,111.0,43.35699248322602,57.0,196.0,68
4,Nablus,aqi,hour,21,113.30882352941177,114.5,42.233627880734964,52.0,194.0,68
4,Nablus,aqi,hour,22,108.17647058823529,112.5,39.29564222410791,51.0,192.0,68
4,Nablus,aqi,hour,23,106.52941176470588,104.0,41.895203511389646,49.0,196.0,68
4,Nablus,aqi,day_of_week,Monday,61.230366492146594,60.0,13.225148267867619,38.0,97.0,191
4,Nablus,aqi,day_of_week,Tuesday,75.875,72.0,20.009814345892067,49.0,124.0,192
4,Nablus,aqi,day_of_week,Wednesday,67.35078534031413,64.0,14.439984214563276,46.0,109.0,191
4,Nablus,aqi,day_of_week,Thursday,103.296875,93.5,31.81807585289205,56.0,196.0,256
4,Nablus,aqi,day_of_week,Friday,120.68181818181819,112.5,34.071650275149416,67.0,196.0,286
4,Nablus,aqi,day_of_week,Saturday,123.18815331010452,118.0,30.183230635781474,72.0,196.0,287
4,Nablus,aqi,day_of_week,Sunday,108.94329896907216,102.5,40.273442070559014,49.0,196.0,194
4,Nablus,aqi,day_type,Weekday,89.68279569892474,79.0,34.75853554787174,38.0,196.0,1116
4,Nablus,aqi,day_type,Weekend,117.44282744282744,112.0,35.26916375516879,49.0,196.0,481
4,Nablus,aqi,daily,2026-08-06 00:00:00+00:00,109.13636363636364,106.0,19.88883441194416,76.0,148.0,66
4,Nablus,aqi,daily,2026-08-07 00:00:00+00:00,107.71578947368421,98.0,31.627709086857156,67.0,182.0,95
4,Nablus,aqi,daily,2026-08-08 00:00:00+00:00,119.63157894736842,112.0,27.88122705241806,83.0,196.0,95
4,Nablus,aqi,daily,2026-08-09 00:00:00+00:00,99.17894736842105,86.0,45.98380356570714,49.0,196.0,95
4,Nablus,aqi,daily,2026-08-10 00:00:00+00:00,54.578947368421055,53.0,7.302839650799238,44.0,68.0,95
4,Nablus,aqi,daily,2026-08-11 00:00:00+00:00,60.916666666666664,60.0,7.140200007027176,49.0,78.0,96
4,Nablus,aqi,daily,2026-08-12 00:00:00+00:00,67.09375,63.0,13.972964968108952,46.0,109.0,96
4,Nablus,aqi,daily,2026-08-13 00:00:00+00:00,111.8936170212766,104.0,31.68747525208896,69.0,169.0,94
4,Nablus,aqi,daily,2026-08-14 00:00:00+00:00,128.41666666666666,115.5,30.543038371819794,90.0,188.0,96
4,Nablus,aqi,daily,2026-08-15 00:00:00+00:00,122.3125,117.5,28.21433472918556,72.0,188.0,96
4,Nablus,aqi,daily,2026-08-16 00:00:00+00:00,117.21875,114.0,31.232305516800018,66.0,190.0,96
4,Nablus,aqi,daily,2026-08-17 00:00:00+00:00,67.8125,72.5,14.457423880593593,38.0,97.0,96
4,Nablus,aqi,daily,2026-08-18 00:00:00+00:00,90.83333333333333,87.0,17.372492877302605,61.0,124.0,96
4,Nablus,aqi,daily,2026-08-19 00:00:00+00:00,67.61052631578947,65.0,14.966839044923297,46.0,108.0,95
4,Nablus,aqi,daily,2026-08-20 00:00:00+00:00,90.86458333333333,76.0,34.797344058257835,56.0,196.0,96
4,Nablus,aqi,daily,2026-08-21 00:00:00+00:00,125.83157894736843,118.0,36.31471556586034,74.0,196.0,95
4,Nablus,aqi,daily,2026-08-22 00:00:00+00:00,127.58333333333333,127.5,33.8304337189761,72.0,182.0,96
4,Nablus,aqi,daily,2026-08-23 00:00:00+00:00,153.33333333333334,156.0,5.507570547286102,147.0,157.0,3
4,Nablus,aqi,weekly,2026-08-03/2026-08-09,108.8974358974359,102.0,34.294202246040186,49.0,196.0,351
4,Nablus,aqi,weekly,2026-08-10/2026-08-16,94.64125560538116,88.0,38.168157350687544,44.0,190.0,669
4,Nablus,aqi,weekly,2026-08-17/2026-08-23,95.38648180242635,84.0,36.44942306732817,38.0,196.0,577
5,Nablus,pm25,hour,0,26.220882352941175,25.42,8.557203369144107,12.45,40.43,34
5,Nablus,pm25,hour,1,28.612258064516126,26.43,7.062683016945434,17.03,41.52,31
5,Nablus,pm25,hour,2,27.504999999999995,27.475,6.267958457568656,14.94,40.17,32
5,Nablus,pm25,hour,3,28.6203125,29.03,7.604634191696279,16.93,44.3,32
5,Nablus,pm25,hour,4,26.5871875,25.47,9.261439390106318,13.86,45.98,32
5,Nablus,pm25,hour,5,22.2015625,21.575,6.193134132494186,13.33,38.02,32
5,Nablus,pm25,hour,6,19.815624999999997,19.925,4.825233363903661,12.42,27.94,32
5,Nablus,pm25,hour,7,18.364375000000003,18.54,3.4792425366783872,11.07,25.11,32
5,Nablus,pm25,hour,8,16.894374999999997,17.58,2.6023574145192323,11.05,21.72,32
5,Nablus,pm25,hour,9,15.709142857142858,16.23,2.3114311474884626,11.0,19.43,35
5,Nablus,pm25,hour,10,15.406410256410258,15.17,2.7916534311930694,10.57,20.22,39
5,Nablus,pm25,hour,11,16.11027027027027,16.19,3.360134328074207,9.71,21.35,37
5,Nablus,pm25,hour,12,15.119722222222224,15.325,3.255323978707681,8.54,19.47,36
5,Nablus,pm25,hour,13,14.718333333333334,15.09,3.2004896946739705,8.68,21.82,36
5,Nablus,pm25,hour,14,15.109444444444442,14.975000000000001,3.2093728309833325,8.93,20.06,36
