row_index,timestamp,city,sensor_id,feature,value,previous_value,absolute_change,relative_change,flag,reason,rate_per_hour,robust_threshold,robust_strength
65,2026-08-06T16:15:00Z,Tulkarem,1,humidity,50.82,46.33,4.490000000000002,0.09691344701057635,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,17.960000000000008,4.23546167937435,1.0600969480765676
65,2026-08-06T16:15:00Z,Tulkarem,1,temperature,27.28,29.27,1.9899999999999984,0.06798770071745809,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,7.959999999999994,1.3260817748044569,1.5006616015769032
1648,2026-08-06T16:45:00Z,Nablus,2,temperature,30.44,32.2,1.7600000000000016,0.05465838509316775,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,7.040000000000006,1.7519063072458572,1.004619934708077
4856,2026-08-06T21:30:00Z,Nablus,5,pm25,37.8,23.05,14.749999999999996,0.6399132321041213,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,58.999999999999986,5.413631187958153,2.7246037803257193
4857,2026-08-06T21:45:00Z,Nablus,5,aqi,141.0,104.0,37.0,0.3557692307692308,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,148.0,26.721635496089633,1.384645786572999
4857,2026-08-06T21:45:00Z,Nablus,5,pm25,25.39,37.8,12.409999999999997,0.3283068783068782,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,49.639999999999986,5.413631187958153,2.2923615534808253
100,2026-08-07T01:00:00Z,Tulkarem,1,aqi,162.0,109.0,53.0,0.48623853211009177,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,212.0,26.721635496089633,1.9834115321180796
100,2026-08-07T01:00:00Z,Tulkarem,1,pm25,29.14,19.56,9.580000000000002,0.4897750511247445,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,38.32000000000001,4.414069856854811,2.170332665923441
101,2026-08-07T01:30:00Z,Tulkarem,1,aqi,133.0,162.0,29.0,0.17901234567901234,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,58.0,26.721635496089633,1.0852629138004586
101,2026-08-07T01:30:00Z,Tulkarem,1,pm25,23.87,29.14,5.27,0.18085106382978722,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,10.54,4.414069856854811,1.1939095145528738
3296,2026-08-07T05:15:00Z,Nablus,4,aqi,125.0,182.0,57.0,0.3131868131868132,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,228.0,26.721635496089633,2.1331029685043497
3296,2026-08-07T05:15:00Z,Nablus,4,pm25,48.86,32.69,16.17,0.4946466809421842,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,64.68,4.661286211815693,3.468999599083053
3297,2026-08-07T05:30:00Z,Nablus,4,aqi,169.0,125.0,44.0,0.352,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,176.0,26.721635496089633,1.6466058002489719
3297,2026-08-07T05:30:00Z,Nablus,4,pm25,30.46,48.86,18.4,0.37658616455178057,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,73.6,4.661286211815693,3.947408325487209
3304,2026-08-07T07:15:00Z,Nablus,4,aqi,142.0,109.0,33.0,0.30275229357798167,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,132.0,26.721635496089633,1.2349543501867288
3304,2026-08-07T07:15:00Z,Nablus,4,pm25,25.6,19.55,6.050000000000001,0.30946291560102307,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,24.200000000000003,4.661286211815693,1.297925020065088
3305,2026-08-07T07:30:00Z,Nablus,4,aqi,97.0,142.0,45.0,0.31690140845070425,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,180.0,26.721635496089633,1.6840286593455394
3305,2026-08-07T07:30:00Z,Nablus,4,pm25,17.53,25.6,8.07,0.315234375,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,32.28,4.661286211815693,1.7312818036240099
153,2026-08-07T14:30:00Z,Tulkarem,1,aqi,71.0,98.0,27.0,0.2755102040816326,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,108.0,26.721635496089633,1.0104171956073236
153,2026-08-07T14:30:00Z,Tulkarem,1,pm25,12.71,17.66,4.949999999999999,0.2802944507361268,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,19.799999999999997,4.414069856854811,1.1214140601587712
157,2026-08-07T15:30:00Z,Tulkarem,1,no2,12.07,11.91,0.16000000000000014,0.013434089000839642,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,0.6400000000000006,0.1286081774804454,1.24408885293727
157,2026-08-07T15:30:00Z,Tulkarem,1,temperature,30.28,31.77,1.4899999999999984,0.046899590808939205,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.959999999999994,1.3260817748044569,1.1236109479143643
159,2026-08-07T16:00:00Z,Tulkarem,1,temperature,28.5,30.37,1.870000000000001,0.06157392163319068,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,7.480000000000004,1.3260817748044569,1.4101694446978958
212,2026-08-08T05:15:00Z,Tulkarem,1,aqi,110.0,75.0,35.0,0.4666666666666667,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,140.0,26.721635496089633,1.3098000683798638
212,2026-08-08T05:15:00Z,Tulkarem,1,pm25,19.85,13.48,6.370000000000001,0.47255192878338287,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.480000000000004,4.414069856854811,1.443112639032601
3396,2026-08-08T06:15:00Z,Nablus,4,aqi,157.0,117.0,40.0,0.3418803418803419,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,160.0,26.721635496089633,1.4969143638627016
3396,2026-08-08T06:15:00Z,Nablus,4,pm25,28.3,21.06,7.240000000000002,0.34377967711301055,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,28.960000000000008,4.661286211815693,1.5532193628547502
250,2026-08-08T14:45:00Z,Tulkarem,1,temperature,31.06,29.61,1.4499999999999993,0.04896994258696384,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.799999999999997,1.3260817748044569,1.0934468956213619
251,2026-08-08T15:00:00Z,Tulkarem,1,no2,12.1,11.93,0.16999999999999993,0.014249790444258167,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,0.6799999999999997,0.1286081774804454,1.3218444062458476
251,2026-08-08T15:00:00Z,Tulkarem,1,temperature,29.56,31.06,1.5,0.04829362524146813,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,6.0,1.3260817748044569,1.1311519609876164
1837,2026-08-08T16:15:00Z,Nablus,2,temperature,32.5,34.58,2.0799999999999983,0.06015037593984958,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,8.319999999999993,1.7519063072458572,1.1872781046549983
1853,2026-08-08T20:30:00Z,Nablus,2,aqi,129.0,195.0,66.0,0.3384615384615385,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,264.0,26.721635496089633,2.4699087003734577
1853,2026-08-08T20:30:00Z,Nablus,2,pm25,50.79,35.08,15.71,0.4478335233751426,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,62.84,5.077110744257018,3.09427956003725
1854,2026-08-08T20:45:00Z,Nablus,2,pm25,42.34,50.79,8.449999999999996,0.16637133293955494,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,33.79999999999998,5.077110744257018,1.6643324177157701
3453,2026-08-08T20:45:00Z,Nablus,4,aqi,109.0,196.0,87.0,0.44387755102040816,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,348.0,26.721635496089633,3.255788741401376
3453,2026-08-08T20:45:00Z,Nablus,4,pm25,39.97,35.27,4.699999999999996,0.13325772611284364,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,18.799999999999983,4.661286211815693,1.0083053874885797
5043,2026-08-08T20:45:00Z,Nablus,5,aqi,102.0,178.0,76.0,0.42696629213483145,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,304.0,26.721635496089633,2.844137291339133
3456,2026-08-08T21:30:00Z,Nablus,4,aqi,194.0,103.0,91.0,0.883495145631068,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
3457,2026-08-08T21:45:00Z,Nablus,4,aqi,102.0,194.0,92.0,0.4742268041237113,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
1859,2026-08-08T22:00:00Z,Nablus,2,aqi,196.0,101.0,95.0,0.9405940594059405,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,380.0,26.721635496089633,3.5551716141739163
3459,2026-08-08T22:15:00Z,Nablus,4,aqi,192.0,100.0,92.0,0.92,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
5049,2026-08-08T22:15:00Z,Nablus,5,aqi,191.0,101.0,90.0,0.8910891089108911,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,360.0,26.721635496089633,3.3680573186910787
1861,2026-08-08T22:30:00Z,Nablus,2,aqi,103.0,194.0,91.0,0.4690721649484536,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,364.0,26.721635496089633,3.4054801777876462
3460,2026-08-08T22:30:00Z,Nablus,4,aqi,100.0,192.0,92.0,0.4791666666666667,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
5055,2026-08-08T23:45:00Z,Nablus,5,aqi,101.0,189.0,88.0,0.4656084656084656,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,352.0,26.721635496089633,3.2932116004979437
3466,2026-08-09T00:15:00Z,Nablus,4,pm25,36.16,41.79,5.630000000000003,0.13472122517348653,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,11.260000000000005,4.661286211815693,1.2078211343746195
3467,2026-08-09T00:30:00Z,Nablus,4,aqi,193.0,101.0,92.0,0.9108910891089109,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,368.0,26.721635496089633,3.4429030368842137
1869,2026-08-09T00:45:00Z,Nablus,2,aqi,194.0,107.0,87.0,0.8130841121495327,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,348.0,26.721635496089633,3.255788741401376
5058,2026-08-09T00:45:00Z,Nablus,5,aqi,182.0,101.0,81.0,0.801980198019802,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,324.0,26.721635496089633,3.0312515868219707
3471,2026-08-09T01:30:00Z,Nablus,4,aqi,101.0,196.0,95.0,0.4846938775510204,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,380.0,26.721635496089633,3.5551716141739163
3472,2026-08-09T01:45:00Z,Nablus,4,aqi,186.0,101.0,85.0,0.8415841584158416,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,340.0,26.721635496089633,3.180943023208241
3474,2026-08-09T02:15:00Z,Nablus,4,aqi,100.0,182.0,82.0,0.45054945054945056,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,328.0,26.721635496089633,3.068674445918538
3475,2026-08-09T02:30:00Z,Nablus,4,aqi,194.0,100.0,94.0,0.94,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,376.0,26.721635496089633,3.5177487550773487
1877,2026-08-09T02:45:00Z,Nablus,2,aqi,100.0,181.0,81.0,0.44751381215469616,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,324.0,26.721635496089633,3.0312515868219707
1878,2026-08-09T03:00:00Z,Nablus,2,aqi,194.0,100.0,94.0,0.94,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,376.0,26.721635496089633,3.5177487550773487
3480,2026-08-09T03:45:00Z,Nablus,4,aqi,115.0,193.0,78.0,0.40414507772020725,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,312.0,26.721635496089633,2.918983009532268
3480,2026-08-09T03:45:00Z,Nablus,4,pm25,43.74,34.85,8.89,0.2550932568149211,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,35.56,4.661286211815693,1.907198913781592
3481,2026-08-09T04:00:00Z,Nablus,4,aqi,182.0,115.0,67.0,0.5826086956521739,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,268.0,26.721635496089633,2.507331559470025
3481,2026-08-09T04:00:00Z,Nablus,4,pm25,32.8,43.74,10.940000000000005,0.250114311842707,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,43.76000000000002,4.661286211815693,2.3469916891755482
3485,2026-08-09T05:00:00Z,Nablus,4,aqi,193.0,166.0,27.0,0.16265060240963855,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,108.0,26.721635496089633,1.0104171956073236
3485,2026-08-09T05:00:00Z,Nablus,4,pm25,34.83,29.88,4.949999999999999,0.16566265060240962,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,19.799999999999997,4.661286211815693,1.0619386527805263
306,2026-08-09T05:15:00Z,Tulkarem,1,aqi,161.0,126.0,35.0,0.2777777777777778,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,140.0,26.721635496089633,1.3098000683798638
306,2026-08-09T05:15:00Z,Tulkarem,1,pm25,28.93,22.58,6.350000000000001,0.2812223206377326,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.400000000000006,4.414069856854811,1.4385816731329697
3486,2026-08-09T05:15:00Z,Nablus,4,aqi,161.0,193.0,32.0,0.16580310880829016,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,128.0,26.721635496089633,1.1975314910901613
3486,2026-08-09T05:15:00Z,Nablus,4,pm25,28.9,34.83,5.93,0.17025552684467413,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,23.72,4.661286211815693,1.2721810527249537
307,2026-08-09T05:30:00Z,Tulkarem,1,aqi,134.0,161.0,27.0,0.16770186335403728,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,108.0,26.721635496089633,1.0104171956073236
307,2026-08-09T05:30:00Z,Tulkarem,1,pm25,24.09,28.93,4.84,0.16730038022813687,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,19.36,4.414069856854811,1.0964937477107985
3487,2026-08-09T05:30:00Z,Nablus,4,aqi,110.0,161.0,51.0,0.3167701863354037,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,204.0,26.721635496089633,1.9085658139249446
3487,2026-08-09T05:30:00Z,Nablus,4,pm25,41.02,28.9,12.120000000000005,0.41937716262975794,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,48.48000000000002,4.661286211815693,2.6001407013535323
309,2026-08-09T06:00:00Z,Tulkarem,1,aqi,98.0,135.0,37.0,0.2740740740740741,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,148.0,26.721635496089633,1.384645786572999
309,2026-08-09T06:00:00Z,Tulkarem,1,pm25,17.68,24.28,6.600000000000001,0.2718286655683691,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.400000000000006,4.414069856854811,1.4952187468783622
3489,2026-08-09T06:00:00Z,Nablus,4,aqi,193.0,111.0,82.0,0.7387387387387387,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,328.0,26.721635496089633,3.068674445918538
3489,2026-08-09T06:00:00Z,Nablus,4,pm25,34.7,41.41,6.709999999999994,0.16203815503501556,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.839999999999975,4.661286211815693,1.4395168404358234
3490,2026-08-09T06:15:00Z,Nablus,4,aqi,156.0,193.0,37.0,0.19170984455958548,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,148.0,26.721635496089633,1.384645786572999
3490,2026-08-09T06:15:00Z,Nablus,4,pm25,28.1,34.7,6.600000000000001,0.19020172910662828,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.400000000000006,4.661286211815693,1.4159182037073688
3491,2026-08-09T06:30:00Z,Nablus,4,humidity,60.63,66.93,6.300000000000004,0.09412819363514124,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.200000000000017,5.760151631659264,1.0937212078539036
3492,2026-08-09T06:45:00Z,Nablus,4,aqi,117.0,152.0,35.0,0.23026315789473684,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,140.0,26.721635496089633,1.3098000683798638
3492,2026-08-09T06:45:00Z,Nablus,4,pm25,21.06,27.33,6.27,0.22941822173435786,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,25.08,4.661286211815693,1.345122293522
349,2026-08-09T16:00:00Z,Tulkarem,1,temperature,30.74,32.14,1.4000000000000021,0.043559427504667146,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.6000000000000085,1.3260817748044569,1.0557418302551103
350,2026-08-09T16:15:00Z,Tulkarem,1,humidity,53.27,47.5,5.770000000000003,0.12147368421052639,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,23.080000000000013,4.23546167937435,1.3623072138979502
350,2026-08-09T16:15:00Z,Tulkarem,1,temperature,28.21,30.74,2.5299999999999976,0.08230318802862713,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,10.11999999999999,1.3260817748044569,1.9078763075324443
3531,2026-08-09T16:30:00Z,Nablus,4,temperature,42.23,45.02,2.7900000000000063,0.061972456685917506,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,11.160000000000025,2.1177308396871712,1.317447877565093
1933,2026-08-09T16:45:00Z,Nablus,2,temperature,33.11,34.96,1.8500000000000014,0.05291762013729981,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,7.400000000000006,1.7519063072458572,1.055992545005649
3532,2026-08-09T16:45:00Z,Nablus,4,temperature,39.02,42.23,3.2099999999999937,0.07601231352119332,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,12.839999999999975,2.1177308396871712,1.5157733645103697
3533,2026-08-09T17:00:00Z,Nablus,4,temperature,36.56,39.02,2.460000000000001,0.06304459251665814,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,9.840000000000003,2.1177308396871712,1.16162070925094
1943,2026-08-09T19:15:00Z,Nablus,2,humidity,56.07,63.67,7.600000000000001,0.1193654782472122,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,30.400000000000006,6.987625228983257,1.0876370370403865
3543,2026-08-09T19:30:00Z,Nablus,4,humidity,47.49,53.68,6.189999999999998,0.11531296572280175,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,24.75999999999999,5.760151631659264,1.0746244883516916
375,2026-08-09T22:30:00Z,Tulkarem,1,aqi,130.0,88.0,42.0,0.4772727272727273,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,168.0,26.721635496089633,1.5717600820558366
375,2026-08-09T22:30:00Z,Tulkarem,1,o3,39.4,62.87,23.47,0.37331000477175125,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,93.88,18.22210395986052,1.287996163983012
375,2026-08-09T22:30:00Z,Tulkarem,1,pm25,23.39,15.89,7.5,0.47199496538703584,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,30.0,4.414069856854811,1.6991122123617748
400,2026-08-10T04:45:00Z,Tulkarem,1,humidity,57.12,61.93,4.810000000000002,0.07766833521718072,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,19.24000000000001,4.23546167937435,1.1356495145319132
402,2026-08-10T05:15:00Z,Tulkarem,1,humidity,59.11,54.36,4.75,0.08738042678440029,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,19.0,4.23546167937435,1.1214834083215355
409,2026-08-10T07:00:00Z,Tulkarem,1,humidity,44.87,49.72,4.850000000000001,0.09754625905068386,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,19.400000000000006,4.23546167937435,1.1450935853388313
440,2026-08-10T14:45:00Z,Tulkarem,1,temperature,32.74,31.28,1.4600000000000009,0.046675191815856804,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,5.840000000000003,1.3260817748044569,1.100987908694614
445,2026-08-10T16:15:00Z,Tulkarem,1,humidity,46.45,37.35,9.100000000000001,0.24364123159303885,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,18.200000000000003,4.23546167937435,2.1485261085738894
445,2026-08-10T16:15:00Z,Tulkarem,1,no2,12.25,12.08,0.16999999999999993,0.014072847682119199,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,0.33999999999999986,0.1286081774804454,1.3218444062458476
445,2026-08-10T16:15:00Z,Tulkarem,1,temperature,28.5,32.48,3.979999999999997,0.1225369458128078,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,7.959999999999994,1.3260817748044569,3.0013232031538064
2026,2026-08-10T16:15:00Z,Nablus,2,temperature,35.72,37.61,1.8900000000000006,0.05025259239563947,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,3.780000000000001,1.7519063072458572,1.078824816249014
3625,2026-08-10T16:15:00Z,Nablus,4,temperature,45.17,48.43,3.259999999999998,0.06731364856493904,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,6.519999999999996,2.1177308396871712,1.539383541527667
3626,2026-08-10T16:30:00Z,Nablus,4,temperature,42.7,45.17,2.469999999999999,0.05468231126854104,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,9.879999999999995,2.1177308396871712,1.1663427446543984
3627,2026-08-10T16:45:00Z,Nablus,4,temperature,39.95,42.7,2.75,0.06440281030444965,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,11.0,2.1177308396871712,1.2985597359512537
451,2026-08-10T17:45:00Z,Tulkarem,1,aqi,153.0,78.0,75.0,0.9615384615384616,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,300.0,26.721635496089633,2.8067144322425657
451,2026-08-10T17:45:00Z,Tulkarem,1,pm25,27.59,13.96,13.629999999999999,0.9763610315186245,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,54.519999999999996,4.414069856854811,3.0878532605987985
452,2026-08-10T18:00:00Z,Tulkarem,1,pm25,59.44,27.59,31.849999999999998,1.1544037694816962,EXTREME,Value exceeds the sensor-feature Q3 + 4×IQR fence; retained for review.,,,
452,2026-08-10T18:00:00Z,Tulkarem,1,pm25,59.44,27.59,31.849999999999998,1.1544037694816962,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,127.39999999999999,4.414069856854811,7.2155631951630035
453,2026-08-10T18:15:00Z,Tulkarem,1,aqi,126.0,160.0,34.0,0.2125,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,136.0,26.721635496089633,1.2723772092832963
453,2026-08-10T18:15:00Z,Tulkarem,1,pm25,49.48,59.44,9.96,0.16756393001345898,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,39.84,4.414069856854811,2.2564210180164372
454,2026-08-10T18:30:00Z,Tulkarem,1,pm25,20.09,49.48,29.389999999999997,0.5939773645917542,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,117.55999999999999,4.414069856854811,6.658254389508341
455,2026-08-10T18:45:00Z,Tulkarem,1,aqi,79.0,112.0,33.0,0.29464285714285715,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,132.0,26.721635496089633,1.2349543501867288
455,2026-08-10T18:45:00Z,Tulkarem,1,pm25,14.15,20.09,5.9399999999999995,0.29566948730711795,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,23.759999999999998,4.414069856854811,1.3456968721905256
2061,2026-08-11T01:00:00Z,Nablus,2,aqi,108.0,62.0,46.0,0.7419354838709677,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,184.0,26.721635496089633,1.7214515184421069
2061,2026-08-11T01:00:00Z,Nablus,2,pm25,19.48,11.08,8.4,0.7581227436823105,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,33.6,5.077110744257018,1.6544842969008848
2062,2026-08-11T01:15:00Z,Nablus,2,aqi,61.0,108.0,47.0,0.4351851851851852,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,188.0,26.721635496089633,1.7588743775386744
2062,2026-08-11T01:15:00Z,Nablus,2,pm25,10.93,19.48,8.55,0.438911704312115,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,34.2,5.077110744257018,1.6840286593455436
491,2026-08-11T03:45:00Z,Tulkarem,1,aqi,153.0,106.0,47.0,0.44339622641509435,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,188.0,26.721635496089633,1.7588743775386744
491,2026-08-11T03:45:00Z,Tulkarem,1,pm25,27.62,19.1,8.52,0.4460732984293193,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,34.08,4.414069856854811,1.9301914732429761
493,2026-08-11T04:15:00Z,Tulkarem,1,aqi,110.0,154.0,44.0,0.2857142857142857,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,176.0,26.721635496089633,1.6466058002489719
493,2026-08-11T04:15:00Z,Tulkarem,1,pm25,40.6,27.81,12.790000000000003,0.45990650845019787,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,51.16000000000001,4.414069856854811,2.8975526928142807
494,2026-08-11T04:30:00Z,Tulkarem,1,pm25,19.23,40.6,21.37,0.5263546798029557,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,85.48,4.414069856854811,4.841337063756151
497,2026-08-11T05:15:00Z,Tulkarem,1,aqi,123.0,86.0,37.0,0.43023255813953487,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,148.0,26.721635496089633,1.384645786572999
497,2026-08-11T05:15:00Z,Tulkarem,1,pm25,22.13,15.47,6.659999999999998,0.4305106658047833,SUSPICIOUS,Sensor-specific sudden change exceeds both robust MAD and IQR criteria.,26.639999999999993,4.414069856854811,1.5088116445772557
