row_index,timestamp,sensor_id,city,feature,value,zscore_flag,mad_flag,iqr_flag,rolling_zscore_flag,isolation_forest_flag,lof_flag,anomaly_methods_triggered,methods,quality_flag,analytical_category
5458,2026-08-21T04:00:00Z,5,Nablus,pm25,45.98,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5458,2026-08-21T04:00:00Z,5,Nablus,temperature,29.63,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5458,2026-08-21T04:00:00Z,5,Nablus,humidity,62.14,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5458,2026-08-21T04:00:00Z,5,Nablus,aqi,120.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5459,2026-08-21T04:15:00Z,5,Nablus,pm25,45.19,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5459,2026-08-21T04:15:00Z,5,Nablus,temperature,30.06,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5459,2026-08-21T04:15:00Z,5,Nablus,humidity,60.98,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5459,2026-08-21T04:15:00Z,5,Nablus,aqi,118.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5460,2026-08-21T04:30:00Z,5,Nablus,pm25,43.96,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5460,2026-08-21T04:30:00Z,5,Nablus,temperature,30.59,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5460,2026-08-21T04:30:00Z,5,Nablus,humidity,59.75,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5460,2026-08-21T04:30:00Z,5,Nablus,aqi,116.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5461,2026-08-21T04:45:00Z,5,Nablus,pm25,41.18,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5461,2026-08-21T04:45:00Z,5,Nablus,temperature,31.15,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5461,2026-08-21T04:45:00Z,5,Nablus,humidity,58.36,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5461,2026-08-21T04:45:00Z,5,Nablus,aqi,111.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5462,2026-08-21T05:00:00Z,5,Nablus,pm25,38.02,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5462,2026-08-21T05:00:00Z,5,Nablus,temperature,31.75,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5462,2026-08-21T05:00:00Z,5,Nablus,humidity,57.11,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5462,2026-08-21T05:00:00Z,5,Nablus,aqi,105.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5463,2026-08-21T05:15:00Z,5,Nablus,pm25,29.58,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
5463,2026-08-21T05:15:00Z,5,Nablus,temperature,32.41,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
5463,2026-08-21T05:15:00Z,5,Nablus,humidity,55.92,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
5463,2026-08-21T05:15:00Z,5,Nablus,aqi,164.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
5473,2026-08-21T07:45:00Z,5,Nablus,pm25,22.3,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5473,2026-08-21T07:45:00Z,5,Nablus,temperature,40.56,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5473,2026-08-21T07:45:00Z,5,Nablus,humidity,38.68,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5473,2026-08-21T07:45:00Z,5,Nablus,aqi,124.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5481,2026-08-21T09:45:00Z,5,Nablus,temperature,48.83,False,True,False,False,False,False,1,mad,NORMAL,UNCERTAIN
5482,2026-08-21T10:00:00Z,5,Nablus,pm25,17.47,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
5482,2026-08-21T10:00:00Z,5,Nablus,humidity,26.16,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
5482,2026-08-21T10:00:00Z,5,Nablus,aqi,97.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3107,2026-08-21T23:00:00Z,2,Nablus,pm25,44.98,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3107,2026-08-21T23:00:00Z,2,Nablus,temperature,28.38,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3107,2026-08-21T23:00:00Z,2,Nablus,humidity,76.82,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3107,2026-08-21T23:00:00Z,2,Nablus,aqi,118.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
5559,2026-08-22T05:30:00Z,5,Nablus,pm25,28.51,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5559,2026-08-22T05:30:00Z,5,Nablus,temperature,31.7,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5559,2026-08-22T05:30:00Z,5,Nablus,humidity,57.73,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5559,2026-08-22T05:30:00Z,5,Nablus,aqi,158.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
5578,2026-08-22T10:15:00Z,5,Nablus,temperature,44.4,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5579,2026-08-22T10:30:00Z,5,Nablus,temperature,44.8,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5580,2026-08-22T10:45:00Z,5,Nablus,temperature,44.83,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5581,2026-08-22T11:00:00Z,5,Nablus,temperature,44.69,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5582,2026-08-22T11:15:00Z,5,Nablus,temperature,44.17,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3205,2026-08-22T23:30:00Z,2,Nablus,pm25,33.34,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3205,2026-08-22T23:30:00Z,2,Nablus,temperature,27.52,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3205,2026-08-22T23:30:00Z,2,Nablus,humidity,76.34,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3205,2026-08-22T23:30:00Z,2,Nablus,aqi,185.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3206,2026-08-22T23:45:00Z,2,Nablus,pm25,34.31,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3206,2026-08-22T23:45:00Z,2,Nablus,temperature,27.39,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3206,2026-08-22T23:45:00Z,2,Nablus,humidity,76.51,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3206,2026-08-22T23:45:00Z,2,Nablus,aqi,191.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3209,2026-08-23T00:30:00Z,2,Nablus,pm25,34.39,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3209,2026-08-23T00:30:00Z,2,Nablus,temperature,27.01,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3209,2026-08-23T00:30:00Z,2,Nablus,humidity,78.32,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3209,2026-08-23T00:30:00Z,2,Nablus,aqi,191.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
